"id_play","offense_play","offense_conference","defense_play","defense_conference","home","away","offense_score","defense_score","game_id","drive_id","drive_number","play_number","period","clock.minutes","clock.seconds","offense_timeouts","defense_timeouts","yard_line","yards_to_goal","down","distance","scoring","yards_gained","play_type","play_text","ppa","wallclock","spread.x","formatted_spread.x","over_under.x","spread.y","formatted_spread.y","over_under.y","orig_drive_number","drive_scoring","drive_start_period","drive_start_yards_to_goal","drive_end_period","drive_end_yards_to_goal","drive_yards","drive_result","drive_is_home_offense","drive_start_offense_score","drive_start_defense_score","drive_end_offense_score","drive_end_defense_score","drive_time_minutes_start","drive_time_seconds_start","drive_time_minutes_end","drive_time_seconds_end","drive_time_minutes_elapsed","drive_time_seconds_elapsed","drive_pts","season","wk"
"401520273104984302","UNLV","Mountain West","UTEP","Conference USA","UTEP","UNLV",45,28,401520273,40152027339,26,1,4,1,56,3,3,65,65,1,10,FALSE,0,"Kickoff","Andre Meono kickoff for 65 yds for a touchback",NA,"2023-09-23T04:19:13.000Z",NA,NA,NA,NA,NA,NA,26,FALSE,4,75,4,35,40,"Uncategorized",TRUE,28,45,28,45,0,0,0,0,1,56,0,2023,4
"401520273104984303","UTEP","Conference USA","UNLV","Mountain West","UTEP","UNLV",28,45,401520273,40152027339,26,2,4,1,56,3,3,25,75,1,10,FALSE,12,"Pass Reception","Gavin Hardison pass complete to Kelly Akharaiyi for 12 yds to the UTEP 37 for a 1ST down","1.0272443261435713","2023-09-23T04:19:13.000Z",NA,NA,NA,NA,NA,NA,26,FALSE,4,75,4,35,40,"Uncategorized",TRUE,28,45,28,45,0,0,0,0,1,56,0,2023,4
"401520273104984304","UTEP","Conference USA","UNLV","Mountain West","UTEP","UNLV",28,45,401520273,40152027339,26,3,4,1,56,3,3,37,63,1,10,FALSE,0,"Pass Incompletion","Gavin Hardison pass incomplete to Marcus Bellon, broken up by Cameren Jenkins","-1.0657010802154590","2023-09-23T04:19:13.000Z",NA,NA,NA,NA,NA,NA,26,FALSE,4,75,4,35,40,"Uncategorized",TRUE,28,45,28,45,0,0,0,0,1,56,0,2023,4
"401520273104984305","UTEP","Conference USA","UNLV","Mountain West","UTEP","UNLV",28,45,401520273,40152027339,26,4,4,1,56,3,3,37,63,2,10,FALSE,6,"Rush","Gavin Hardison run for 6 yds to the UTEP 43","0.2666884344978842","2023-09-23T04:19:13.000Z",NA,NA,NA,NA,NA,NA,26,FALSE,4,75,4,35,40,"Uncategorized",TRUE,28,45,28,45,0,0,0,0,1,56,0,2023,4
"401520273104984306","UTEP","Conference USA","UNLV","Mountain West","UTEP","UNLV",28,45,401520273,40152027339,26,5,4,1,56,3,3,43,57,3,4,FALSE,0,"Pass Incompletion","pass incomplete to Jostein Clarke","-0.78275538409932114","2023-09-23T04:19:13.000Z",NA,NA,NA,NA,NA,NA,26,FALSE,4,75,4,35,40,"Uncategorized",TRUE,28,45,28,45,0,0,0,0,1,56,0,2023,4
"401520273104984307","UTEP","Conference USA","UNLV","Mountain West","UTEP","UNLV",28,45,401520273,40152027339,26,6,4,1,56,3,3,43,57,4,4,FALSE,14,"Pass Reception","Gavin Hardison pass complete to Marcus Bellon for 14 yds to the UNLV 43 for a 1ST down","3.27990873546379194","2023-09-23T04:19:13.000Z",NA,NA,NA,NA,NA,NA,26,FALSE,4,75,4,35,40,"Uncategorized",TRUE,28,45,28,45,0,0,0,0,1,56,0,2023,4
"401520273104984308","UTEP","Conference USA","UNLV","Mountain West","UTEP","UNLV",28,45,401520273,40152027339,26,7,4,1,56,3,3,57,43,1,10,FALSE,8,"Pass Reception","Gavin Hardison pass complete to Torrance Burgess Jr. for 8 yds to the UNLV 35","0.6916479450906062","2023-09-23T04:19:13.000Z",NA,NA,NA,NA,NA,NA,26,FALSE,4,75,4,35,40,"Uncategorized",TRUE,28,45,28,45,0,0,0,0,1,56,0,2023,4
"401520273104984309","UTEP","Conference USA","UNLV","Mountain West","UTEP","UNLV",28,45,401520273,40152027339,26,8,4,1,56,3,3,65,35,2,2,FALSE,0,"Pass Incompletion","Gavin Hardison pass incomplete to Marcus Bellon, broken up by Jett Elad","-0.911792895519669","2023-09-23T04:19:13.000Z",NA,NA,NA,NA,NA,NA,26,FALSE,4,75,4,35,40,"Uncategorized",TRUE,28,45,28,45,0,0,0,0,1,56,0,2023,4
"401520273104984310","UTEP","Conference USA","UNLV","Mountain West","UTEP","UNLV",28,45,401520273,40152027339,26,9,4,1,56,3,3,65,35,3,2,FALSE,0,"Pass Incompletion","pass incomplete to Emari White UTEP Penalty, Offensive holding (Zuri Henry) to the UNLV 35","-1.034242222532692","2023-09-23T04:19:13.000Z",NA,NA,NA,NA,NA,NA,26,FALSE,4,75,4,35,40,"Uncategorized",TRUE,28,45,28,45,0,0,0,0,1,56,0,2023,4
"401532586101849903","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,0,401532586,4015325861,1,1,1,15,0,3,3,65,65,1,10,FALSE,0,"Kickoff","Ben Falck kickoff for 65 yds for a touchback",NA,"2023-09-30T20:09:30.000Z",NA,NA,NA,NA,NA,NA,1,FALSE,1,75,1,71,4,"PUNT",TRUE,0,0,0,0,15,0,14,14,0,46,0,2023,5
"401532586101855001","UNLV","Mountain West","Hawai'i","Mountain West","UNLV","Hawai'i",0,0,401532586,4015325861,1,2,1,14,49,3,3,25,75,1,10,FALSE,4,"Rush","Jayden Maiava run for 4 yds to the UNLV 29","-0.1142886249388964","2023-09-30T20:10:09.000Z",NA,NA,NA,NA,NA,NA,1,FALSE,1,75,1,71,4,"PUNT",TRUE,0,0,0,0,15,0,14,14,0,46,0,2023,5
"401532586101857101","UNLV","Mountain West","Hawai'i","Mountain West","UNLV","Hawai'i",0,0,401532586,4015325861,1,3,1,14,28,3,3,29,71,2,6,FALSE,0,"Pass Incompletion","Jayden Maiava pass incomplete to Senika McKie","-0.65090488691109715","2023-09-30T20:10:59.000Z",NA,NA,NA,NA,NA,NA,1,FALSE,1,75,1,71,4,"PUNT",TRUE,0,0,0,0,15,0,14,14,0,46,0,2023,5
"401532586101857601","UNLV","Mountain West","Hawai'i","Mountain West","UNLV","Hawai'i",0,0,401532586,4015325861,1,4,1,14,23,3,3,29,71,3,6,FALSE,0,"Pass Incompletion","Jayden Maiava pass incomplete to Jacob De Jesus","-0.31468972689785791","2023-09-30T20:11:04.000Z",NA,NA,NA,NA,NA,NA,1,FALSE,1,75,1,71,4,"PUNT",TRUE,0,0,0,0,15,0,14,14,0,46,0,2023,5
"401532586101858501","UNLV","Mountain West","Hawai'i","Mountain West","UNLV","Hawai'i",0,0,401532586,4015325861,1,5,1,14,14,3,3,29,71,4,6,FALSE,0,"Punt","Marshall Nichols punt for 37 yds, fair catch by Steven McBride at the HAW 34",NA,"2023-09-30T20:11:45.000Z",NA,NA,NA,NA,NA,NA,1,FALSE,1,75,1,71,4,"PUNT",TRUE,0,0,0,0,15,0,14,14,0,46,0,2023,5
"401532586101859401","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,0,401532586,4015325862,2,1,1,14,5,3,3,66,66,1,10,FALSE,8,"Pass Reception","Brayden Schager pass complete to Steven McBride for 8 yds to the HAW 42","1.0340504913723672","2023-09-30T20:12:36.000Z",NA,NA,NA,NA,NA,NA,2,FALSE,1,66,1,65,1,"PUNT",FALSE,0,0,0,0,14,14,11,33,2,41,0,2023,5
"401532586101866401","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,0,401532586,4015325862,2,2,1,13,35,3,3,58,58,2,2,FALSE,-10,"Sack","Brayden Schager sacked by Johnathan Baldwin for a loss of 10 yards to the HAW 32","-2.737988296483225916","2023-09-30T20:12:57.000Z",NA,NA,NA,NA,NA,NA,2,FALSE,1,66,1,65,1,"PUNT",FALSE,0,0,0,0,14,14,11,33,2,41,0,2023,5
"401532586101874301","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,0,401532586,4015325862,2,3,1,12,56,3,3,68,68,3,12,FALSE,0,"Penalty","(13:04) No Huddle-Shotgun Schager,Brayden pass incomplete deep right to Ashlock,Pofele PENALTY UNLV Holding declined UNLV Holding (Elad,Jett) 10 yards from Hawaii32 to Hawaii42, 1ST DOWN. NO PLAY.",NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,1,66,1,65,1,"PUNT",FALSE,0,0,0,0,14,14,11,33,2,41,0,2023,5
"401532586101874302","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,0,401532586,4015325862,2,4,1,12,56,3,3,68,68,3,12,FALSE,0,"Pass Incompletion","Brayden Schager pass incomplete to Pofele Ashlock for a 1ST down UNLV Penalty, Defensive Holding (Jett Elad) declined for a 1ST down","-0.205032978415328414","2023-09-30T20:13:37.000Z",NA,NA,NA,NA,NA,NA,2,FALSE,1,66,1,65,1,"PUNT",FALSE,0,0,0,0,14,14,11,33,2,41,0,2023,5
"401532586101875201","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,0,401532586,4015325862,2,5,1,12,47,3,3,58,58,1,10,FALSE,2,"Pass Reception","Brayden Schager pass complete to Tylan Hines for 2 yds to the HAW 44","-0.6862345439609090","2023-09-30T20:15:02.000Z",NA,NA,NA,NA,NA,NA,2,FALSE,1,66,1,65,1,"PUNT",FALSE,0,0,0,0,14,14,11,33,2,41,0,2023,5
"401532586101878801","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,0,401532586,4015325862,2,6,1,12,11,3,3,56,56,2,8,FALSE,4,"Pass Reception","Brayden Schager pass complete to Tylan Hines for 4 yds to the HAW 40","-0.1613983922485075","2023-09-30T20:16:07.000Z",NA,NA,NA,NA,NA,NA,2,FALSE,1,66,1,65,1,"PUNT",FALSE,0,0,0,0,14,14,11,33,2,41,0,2023,5
"401532586101885701","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,0,401532586,4015325862,2,7,1,11,42,3,3,60,60,3,12,FALSE,0,"Pass Incompletion","Brayden Schager pass incomplete to Pofele Ashlock","-0.34784267291892235","2023-09-30T20:16:08.000Z",NA,NA,NA,NA,NA,NA,2,FALSE,1,66,1,65,1,"PUNT",FALSE,0,0,0,0,14,14,11,33,2,41,0,2023,5
"401532586101885702","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,0,401532586,4015325862,2,8,1,11,42,3,3,60,60,4,12,FALSE,-5,"Penalty","PENALTY Hawaii False Start (Atkins,Joshua) 5 yards from Hawaii40 to Hawaii35. NO PLAY.",NA,"2023-09-30T20:16:08.000Z",NA,NA,NA,NA,NA,NA,2,FALSE,1,66,1,65,1,"PUNT",FALSE,0,0,0,0,14,14,11,33,2,41,0,2023,5
"401532586101886601","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,0,401532586,4015325862,2,9,1,11,33,3,3,65,65,4,17,FALSE,9,"Punt","Matthew Shipley punt for 40 yds, punt out-of-bounds at the UNLV 34 , Jacob De Jesus returns for 9 yds to the UNLV 34",NA,"2023-09-30T20:17:26.000Z",NA,NA,NA,NA,NA,NA,2,FALSE,1,66,1,65,1,"PUNT",FALSE,0,0,0,0,14,14,11,33,2,41,0,2023,5
"401532586101887701","UNLV","Mountain West","Hawai'i","Mountain West","UNLV","Hawai'i",0,0,401532586,4015325863,3,1,1,11,22,3,3,34,66,1,10,FALSE,32,"Rush","Jordan Younge-Humphrey run for 32 yds to the HAW 34 for a 1ST down","2.4000432288159442","2023-09-30T20:19:53.000Z",NA,NA,NA,NA,NA,NA,3,TRUE,1,66,1,0,66,"TD",TRUE,0,0,7,0,11,33,9,4,2,29,7,2023,5
"401532586101895201","UNLV","Mountain West","Hawai'i","Mountain West","UNLV","Hawai'i",0,0,401532586,4015325863,3,2,1,10,47,3,3,66,34,1,10,FALSE,12,"Rush","Jordan Younge-Humphrey run for 12 yds to the HAW 22 for a 1ST down","0.28910339426521","2023-09-30T20:20:28.000Z",NA,NA,NA,NA,NA,NA,3,TRUE,1,66,1,0,66,"TD",TRUE,0,0,7,0,11,33,9,4,2,29,7,2023,5
"401532586101898601","UNLV","Mountain West","Hawai'i","Mountain West","UNLV","Hawai'i",0,0,401532586,4015325863,3,3,1,10,13,3,3,78,22,1,10,FALSE,3,"Rush","Vincent Davis Jr. run for 3 yds to the HAW 19","-0.126302256434185","2023-09-30T20:21:00.000Z",NA,NA,NA,NA,NA,NA,3,TRUE,1,66,1,0,66,"TD",TRUE,0,0,7,0,11,33,9,4,2,29,7,2023,5
"401532586101906201","UNLV","Mountain West","Hawai'i","Mountain West","UNLV","Hawai'i",0,0,401532586,4015325863,3,4,1,9,37,3,3,81,19,2,7,FALSE,3,"Rush","Vincent Davis Jr. run for 3 yds to the HAW 16","-0.134965431220510","2023-09-30T20:21:36.000Z",NA,NA,NA,NA,NA,NA,3,TRUE,1,66,1,0,66,"TD",TRUE,0,0,7,0,11,33,9,4,2,29,7,2023,5
"401532586101909501","UNLV","Mountain West","Hawai'i","Mountain West","UNLV","Hawai'i",7,0,401532586,4015325863,3,5,1,9,4,3,3,84,16,3,4,TRUE,16,"Passing Touchdown","Jayden Maiava pass complete to Vincent Davis Jr. for 16 yds for a TD (Jose Pizano KICK)","2.908890454303155","2023-09-30T20:27:05.000Z",NA,NA,NA,NA,NA,NA,3,TRUE,1,66,1,0,66,"TD",TRUE,0,0,7,0,11,33,9,4,2,29,7,2023,5
"401532586101909503","UNLV","Mountain West","Hawai'i","Mountain West","UNLV","Hawai'i",7,0,401532586,4015325864,4,1,1,9,4,3,3,35,65,1,10,FALSE,0,"Kickoff","Andre Meono kickoff for 65 yds for a touchback",NA,"2023-09-30T20:27:05.000Z",NA,NA,NA,NA,NA,NA,4,FALSE,1,75,1,95,-20,"PUNT",FALSE,0,7,0,7,9,4,7,53,1,11,0,2023,5
"401532586101914201","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,7,401532586,4015325864,4,2,1,8,57,3,3,75,75,1,10,FALSE,0,"Pass Incompletion","Brayden Schager pass incomplete to Steven McBride","-0.70297002204365193","2023-09-30T20:27:23.000Z",NA,NA,NA,NA,NA,NA,4,FALSE,1,75,1,95,-20,"PUNT",FALSE,0,7,0,7,9,4,7,53,1,11,0,2023,5
"401532586101914801","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,7,401532586,4015325864,4,3,1,8,51,3,3,75,75,2,10,FALSE,-8,"Sack","Brayden Schager sacked by Marsel McDuffie for a loss of 8 yards to the HAW 17","-0.56130697183349820","2023-09-30T20:27:56.000Z",NA,NA,NA,NA,NA,NA,4,FALSE,1,75,1,95,-20,"PUNT",FALSE,0,7,0,7,9,4,7,53,1,11,0,2023,5
"401532586101919001","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,7,401532586,4015325864,4,4,1,8,9,3,3,83,83,3,18,FALSE,0,"Penalty","Hawai'i Penalty, Offensive Holding (Yards) declined",NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,1,75,1,95,-20,"PUNT",FALSE,0,7,0,7,9,4,7,53,1,11,0,2023,5
"401532586101924601","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,7,401532586,4015325864,4,5,1,7,53,3,3,95,95,4,30,FALSE,0,"Punt","Matthew Shipley punt for 51 yds",NA,"2023-09-30T20:29:47.000Z",NA,NA,NA,NA,NA,NA,4,FALSE,1,75,1,95,-20,"PUNT",FALSE,0,7,0,7,9,4,7,53,1,11,0,2023,5
"401532586101925401","UNLV","Mountain West","Hawai'i","Mountain West","UNLV","Hawai'i",7,0,401532586,4015325865,5,1,1,7,45,3,3,44,56,1,10,FALSE,3,"Rush","Courtney Reese run for 3 yds to the UNLV 47","-0.428073621599390","2023-09-30T20:32:14.000Z",NA,NA,NA,NA,NA,NA,5,FALSE,1,56,1,51,5,"PUNT",TRUE,7,0,7,0,7,53,6,15,1,38,0,2023,5
"401532586101928401","UNLV","Mountain West","Hawai'i","Mountain West","UNLV","Hawai'i",7,0,401532586,4015325865,5,2,1,7,15,3,3,47,53,2,7,FALSE,5,"Rush","Donavyn Lester run for 5 yds to the HAW 48","0.098670118435642","2023-09-30T20:32:45.000Z",NA,NA,NA,NA,NA,NA,5,FALSE,1,56,1,51,5,"PUNT",TRUE,7,0,7,0,7,53,6,15,1,38,0,2023,5
"401532586101935301","UNLV","Mountain West","Hawai'i","Mountain West","UNLV","Hawai'i",7,0,401532586,4015325865,5,3,1,6,46,3,3,52,48,3,2,FALSE,3,"Rush","Courtney Reese run for 3 yds to the UNLV 49","1.223072199475986","2023-09-30T20:33:15.000Z",NA,NA,NA,NA,NA,NA,5,FALSE,1,56,1,51,5,"PUNT",TRUE,7,0,7,0,7,53,6,15,1,38,0,2023,5
"401532586101938401","UNLV","Mountain West","Hawai'i","Mountain West","UNLV","Hawai'i",7,0,401532586,4015325865,5,4,1,6,15,3,3,49,51,4,5,FALSE,0,"Punt","Marshall Nichols punt for 41 yds, fair catch by Steven McBride at the HAW 10",NA,"2023-09-30T20:33:50.000Z",NA,NA,NA,NA,NA,NA,5,FALSE,1,56,1,51,5,"PUNT",TRUE,7,0,7,0,7,53,6,15,1,38,0,2023,5
"401532586101939401","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,7,401532586,4015325866,6,1,1,6,5,3,3,90,90,1,10,FALSE,10,"Rush","Tylan Hines run for 10 yds to the HAW 20 for a 1ST down","0.40778645753210173","2023-09-30T20:34:46.000Z",NA,NA,NA,NA,NA,NA,6,FALSE,1,90,2,38,52,"DOWNS",FALSE,0,7,0,7,6,15,14,54,6,21,0,2023,5
"401532586101946501","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,7,401532586,4015325866,6,2,1,5,34,3,3,80,80,1,10,FALSE,4,"Rush","Tylan Hines run for 4 yds to the HAW 24","-0.0884321258012219","2023-09-30T20:35:17.000Z",NA,NA,NA,NA,NA,NA,6,FALSE,1,90,2,38,52,"DOWNS",FALSE,0,7,0,7,6,15,14,54,6,21,0,2023,5
"401532586101954301","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,7,401532586,4015325866,6,3,1,4,56,3,3,76,76,2,6,FALSE,7,"Pass Reception","Brayden Schager pass complete to Steven McBride for 7 yds to the HAW 31 for a 1ST down","0.8671989162912750","2023-09-30T20:35:53.000Z",NA,NA,NA,NA,NA,NA,6,FALSE,1,90,2,38,52,"DOWNS",FALSE,0,7,0,7,6,15,14,54,6,21,0,2023,5
"401532586101957801","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,7,401532586,4015325866,6,4,1,4,21,3,3,69,69,1,10,FALSE,1,"Pass Reception","Brayden Schager pass complete to Tylan Hines for 1 yd to the HAW 30","-0.7412392194018765","2023-09-30T20:36:34.000Z",NA,NA,NA,NA,NA,NA,6,FALSE,1,90,2,38,52,"DOWNS",FALSE,0,7,0,7,6,15,14,54,6,21,0,2023,5
"401532586101965801","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,7,401532586,4015325866,6,5,1,3,41,3,3,70,70,2,11,FALSE,10,"Rush","Jordan Johnson run for 10 yds to the HAW 40","0.98563821218522117","2023-09-30T20:37:10.000Z",NA,NA,NA,NA,NA,NA,6,FALSE,1,90,2,38,52,"DOWNS",FALSE,0,7,0,7,6,15,14,54,6,21,0,2023,5
"401532586101975101","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,7,401532586,4015325866,6,6,1,2,48,3,3,60,60,3,1,FALSE,0,"Rush","Dalen Morris run for no gain to the HAW 40","-0.89151436496775814","2023-09-30T20:38:07.000Z",NA,NA,NA,NA,NA,NA,6,FALSE,1,90,2,38,52,"DOWNS",FALSE,0,7,0,7,6,15,14,54,6,21,0,2023,5
"401532586101977501","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,7,401532586,4015325866,6,7,1,2,24,3,3,60,60,4,1,FALSE,2,"Rush","Dalen Morris run for 2 yds to the HAW 42 for a 1ST down","1.97999057220971864","2023-09-30T20:38:23.000Z",NA,NA,NA,NA,NA,NA,6,FALSE,1,90,2,38,52,"DOWNS",FALSE,0,7,0,7,6,15,14,54,6,21,0,2023,5
"401532586101985001","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,7,401532586,4015325866,6,8,1,1,49,3,3,58,58,1,10,FALSE,13,"Pass Reception","Brayden Schager pass complete to Koali Nishigaya for 13 yds to the UNLV 45 for a 1ST down","1.0851891269722475","2023-09-30T20:38:59.000Z",NA,NA,NA,NA,NA,NA,6,FALSE,1,90,2,38,52,"DOWNS",FALSE,0,7,0,7,6,15,14,54,6,21,0,2023,5
"401532586101988401","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,7,401532586,4015325866,6,9,1,1,15,2,3,45,45,2,10,FALSE,0,"Timeout","Timeout Hawai'i, clock 01:15",NA,"2023-09-30T20:45:54.000Z",NA,NA,NA,NA,NA,NA,6,FALSE,1,90,2,38,52,"DOWNS",FALSE,0,7,0,7,6,15,14,54,6,21,0,2023,5
"401532586101988601","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,7,401532586,4015325866,6,10,1,1,13,2,3,45,45,1,10,FALSE,0,"Pass Incompletion","Brayden Schager pass incomplete to Pofele Ashlock","-0.997770018980635","2023-09-30T20:39:37.000Z",NA,NA,NA,NA,NA,NA,6,FALSE,1,90,2,38,52,"DOWNS",FALSE,0,7,0,7,6,15,14,54,6,21,0,2023,5
"401532586101989301","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,7,401532586,4015325866,6,11,1,1,6,2,3,45,45,2,10,FALSE,0,"Rush","Jordan Johnson run for no gain to the UNLV 45","-1.067301371027259","2023-09-30T20:41:35.000Z",NA,NA,NA,NA,NA,NA,6,FALSE,1,90,2,38,52,"DOWNS",FALSE,0,7,0,7,6,15,14,54,6,21,0,2023,5
"401532586101995402","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,7,401532586,4015325866,6,12,1,0,0,2,3,45,45,0,10,FALSE,0,"End Period","End of 1st Quarter",NA,"2023-09-30T20:42:43.000Z",NA,NA,NA,NA,NA,NA,6,FALSE,1,90,2,38,52,"DOWNS",FALSE,0,7,0,7,6,15,14,54,6,21,0,2023,5
"401532586101999901","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,7,401532586,4015325866,6,13,1,0,0,2,3,45,45,3,10,FALSE,7,"Pass Reception","Brayden Schager pass complete to Nick Cenacle for 7 yds to the UNLV 38","0.5068469148708097","2023-09-30T20:45:54.000Z",NA,NA,NA,NA,NA,NA,6,FALSE,1,90,2,38,52,"DOWNS",FALSE,0,7,0,7,6,15,14,54,6,21,0,2023,5
"401532586101999902","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,7,401532586,4015325866,6,14,1,0,0,2,3,45,45,0,10,FALSE,0,"End Period","End of 1st Quarter",NA,"2023-09-30T20:45:54.000Z",NA,NA,NA,NA,NA,NA,6,FALSE,1,90,2,38,52,"DOWNS",FALSE,0,7,0,7,6,15,14,54,6,21,0,2023,5
"401532586102854501","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,7,401532586,4015325866,6,15,2,14,54,2,3,38,38,4,3,FALSE,0,"Pass Incompletion","Brayden Schager pass incomplete to Nick Cenacle","-1.9652614397958477","2023-09-30T20:45:57.000Z",NA,NA,NA,NA,NA,NA,6,FALSE,1,90,2,38,52,"DOWNS",FALSE,0,7,0,7,6,15,14,54,6,21,0,2023,5
"401532586102855401","UNLV","Mountain West","Hawai'i","Mountain West","UNLV","Hawai'i",7,0,401532586,4015325867,7,1,2,14,45,3,2,38,62,1,10,FALSE,11,"Rush","Jai'Den Thomas run for 11 yds to the HAW 49 for a 1ST down Hawai'i Penalty, Personal Foul (Meki Pei) declined for a 1ST down","1.0296364367865516","2023-09-30T20:46:41.000Z",NA,NA,NA,NA,NA,NA,7,TRUE,2,62,2,34,28,"FG",TRUE,7,0,10,0,14,54,13,27,1,27,3,2023,5
"401532586102855402","UNLV","Mountain West","Hawai'i","Mountain West","UNLV","Hawai'i",7,0,401532586,4015325867,7,2,2,14,45,3,2,38,62,1,10,FALSE,11,"Rush","Jai'Den Thomas run for 11 yds to the HAW 49 for a 1ST down Hawai'i Penalty, Personal Foul (Meki Pei) declined for a 1ST down","1.0296364367865516","2023-09-30T20:46:41.000Z",NA,NA,NA,NA,NA,NA,7,TRUE,2,62,2,34,28,"FG",TRUE,7,0,10,0,14,54,13,27,1,27,3,2023,5
"401532586102857601","UNLV","Mountain West","Hawai'i","Mountain West","UNLV","Hawai'i",7,0,401532586,4015325867,7,3,2,14,23,3,2,64,36,1,10,FALSE,0,"Pass Incompletion","Jayden Maiava pass incomplete to Senika McKie","-0.7215426143188567","2023-09-30T20:48:06.000Z",NA,NA,NA,NA,NA,NA,7,TRUE,2,62,2,34,28,"FG",TRUE,7,0,10,0,14,54,13,27,1,27,3,2023,5
"401532586102858001","UNLV","Mountain West","Hawai'i","Mountain West","UNLV","Hawai'i",7,0,401532586,4015325867,7,4,2,14,19,3,2,64,36,2,10,FALSE,2,"Rush","Jai'Den Thomas run for 2 yds to the HAW 34","-0.5169674907303357","2023-09-30T20:49:26.000Z",NA,NA,NA,NA,NA,NA,7,TRUE,2,62,2,34,28,"FG",TRUE,7,0,10,0,14,54,13,27,1,27,3,2023,5
"401532586102866601","UNLV","Mountain West","Hawai'i","Mountain West","UNLV","Hawai'i",7,0,401532586,4015325867,7,5,2,13,33,3,2,66,34,3,8,FALSE,0,"Pass Incompletion","Jayden Maiava pass incomplete to Jacob De Jesus","-1.0270296822165914","2023-09-30T20:49:29.000Z",NA,NA,NA,NA,NA,NA,7,TRUE,2,62,2,34,28,"FG",TRUE,7,0,10,0,14,54,13,27,1,27,3,2023,5
"401532586102867201","UNLV","Mountain West","Hawai'i","Mountain West","UNLV","Hawai'i",10,0,401532586,4015325867,7,6,2,13,27,3,2,66,34,4,8,TRUE,52,"Field Goal Good","Jose Pizano 52 yd FG GOOD",NA,"2023-09-30T20:50:10.000Z",NA,NA,NA,NA,NA,NA,7,TRUE,2,62,2,34,28,"FG",TRUE,7,0,10,0,14,54,13,27,1,27,3,2023,5
"401532586102867202","UNLV","Mountain West","Hawai'i","Mountain West","UNLV","Hawai'i",10,0,401532586,4015325868,8,1,2,13,27,3,2,35,65,1,10,FALSE,0,"Kickoff","Andre Meono kickoff for 65 yds for a touchback",NA,"2023-09-30T20:50:10.000Z",NA,NA,NA,NA,NA,NA,8,TRUE,2,75,2,16,59,"FG",FALSE,0,10,3,10,13,27,12,0,1,27,3,2023,5
"401532586102867901","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,10,401532586,4015325868,8,2,2,13,20,2,3,75,75,1,10,FALSE,24,"Pass Reception","Brayden Schager pass complete to Steven McBride for 24 yds to the HAW 49 for a 1ST down","2.1543879158283825","2023-09-30T20:53:46.000Z",NA,NA,NA,NA,NA,NA,8,TRUE,2,75,2,16,59,"FG",FALSE,0,10,3,10,13,27,12,0,1,27,3,2023,5
"401532586102875401","Hawai'i","Mountain West","UNLV","Mountain West","UNLV","Hawai'i",0,10,401532586,4015325868,8,3,2,12,45,2,3,51,51,1,10,FALSE,35,"Pass Reception","Brayden Schager pass complete to Steven McBride for 35 yds to the UNLV 16 for a 1ST down","1.3546444826005646","2023-09-30T20:54:24.000Z",NA,NA,NA,NA,NA,NA,8,TRUE,2,75,2,16,59,"FG",FALSE,0,10,3,10,13,27,12,0,1,27,3,2023,5
